Date,Open,High,Low,Close,Adj Close,Volume
2019-09-17,1814.750000,1842.000000,1812.000000,1831.199951,1790.091064,1424258
2019-09-18,1839.500000,1843.949951,1818.650024,1829.199951,1788.135742,751391
2019-09-19,1830.000000,1843.599976,1808.250000,1812.750000,1772.055298,644684
2019-09-20,1823.000000,1992.000000,1810.250000,1969.750000,1925.530762,4539742
2019-09-23,1984.000000,2100.649902,1984.000000,2039.750000,1993.959229,3783357
2019-09-24,2045.000000,2067.899902,2009.099976,2050.449951,2004.418945,1784798
2019-09-25,2041.000000,2062.449951,2011.849976,2051.500000,2005.445435,1874109
2019-09-26,2055.000000,2075.000000,2016.949951,2034.400024,1988.729492,3907951
2019-09-27,2026.000000,2044.650024,2005.500000,2010.900024,1965.756836,1458672
2019-09-30,2007.900024,2017.900024,1971.400024,1981.949951,1937.456787,2169407
2019-10-01,1989.000000,2019.900024,1983.000000,1990.300049,1945.619263,1080409
2019-10-03,1984.750000,1985.300049,1958.349976,1962.050049,1918.003662,1423468
2019-10-04,1966.000000,1977.300049,1939.099976,1944.199951,1900.554077,1723988
2019-10-07,1943.949951,1962.949951,1927.650024,1940.050049,1896.497437,880275
2019-10-09,1950.000000,1962.699951,1941.250000,1948.000000,1904.268921,1066739
2019-10-10,1948.000000,1982.500000,1935.599976,1968.750000,1924.553101,1492290
2019-10-11,1985.849976,2016.900024,1975.500000,2004.650024,1959.647217,1934337
2019-10-14,2022.400024,2031.449951,2006.250000,2014.250000,1969.031616,2135148
2019-10-15,2050.000000,2077.300049,2025.800049,2064.399902,2018.055664,5761733
2019-10-16,2065.300049,2080.000000,2052.600098,2071.000000,2024.507690,1661705
2019-10-17,2067.500000,2108.000000,2061.949951,2103.850098,2056.620605,2001245
2019-10-18,2100.000000,2116.000000,2090.699951,2106.850098,2059.552979,2202270
2019-10-22,2120.000000,2149.000000,2112.000000,2127.350098,2079.592529,1737401
2019-10-23,2119.449951,2137.449951,2098.000000,2133.250000,2096.199219,1535786
2019-10-24,2141.000000,2150.000000,2118.050049,2133.350098,2096.297607,973453
2019-10-25,2147.550049,2156.500000,2129.300049,2145.100098,2107.843506,1612038
2019-10-27,null,null,null,null,null,null
2019-10-29,2135.000000,2163.949951,2111.399902,2160.199951,2122.681152,1229516
2019-10-30,2180.000000,2180.000000,2142.000000,2169.399902,2131.721191,1195298
2019-10-31,2165.000000,2187.250000,2159.300049,2175.350098,2137.568115,1752830
2019-11-01,2165.100098,2184.300049,2146.399902,2179.350098,2141.498535,1609685
2019-11-04,2179.350098,2186.850098,2149.800049,2158.149902,2120.666748,1523698
2019-11-05,2153.500000,2175.750000,2143.149902,2172.149902,2134.423340,2167085
2019-11-06,2166.000000,2184.000000,2155.000000,2179.449951,2141.596924,1093243
2019-11-07,2190.000000,2190.000000,2128.000000,2138.250000,2101.112549,1970785
2019-11-08,2135.000000,2145.149902,2083.000000,2086.399902,2050.162842,1537851
2019-11-11,2081.300049,2100.050049,2068.050049,2081.350098,2045.200684,1050170
2019-11-13,2084.000000,2094.899902,2072.449951,2091.000000,2054.683105,868433
2019-11-14,2090.600098,2090.600098,2061.449951,2069.050049,2033.114258,1291198
2019-11-15,2062.250000,2099.000000,2050.550049,2057.699951,2021.961304,958290
2019-11-18,2059.800049,2075.350098,2038.000000,2056.199951,2020.487305,1200573
2019-11-19,2060.050049,2060.050049,2030.000000,2037.750000,2002.357788,1413218
2019-11-20,2044.000000,2052.850098,2017.050049,2026.500000,1991.303345,989673
2019-11-21,2027.000000,2059.949951,2017.000000,2048.649902,2013.068481,1397175
2019-11-22,2050.000000,2053.199951,2008.000000,2028.349976,1993.121094,835864
2019-11-25,2022.099976,2066.949951,2022.099976,2062.399902,2026.579590,862520
2019-11-26,2059.000000,2080.750000,2032.300049,2058.350098,2022.600098,3188224
2019-11-27,2062.550049,2099.899902,2055.850098,2093.250000,2056.893799,1259986
2019-11-28,2097.949951,2098.350098,2067.000000,2087.149902,2050.899658,1026831
2019-11-29,2084.000000,2084.500000,2031.000000,2035.300049,1999.950439,1298616
2019-12-02,2038.000000,2062.000000,2029.250000,2043.199951,2007.713135,1600494
2019-12-03,2041.000000,2053.100098,2020.150024,2028.449951,1993.219238,1199012
2019-12-04,2027.000000,2052.000000,2022.000000,2048.000000,2012.429810,1046309
2019-12-05,2047.800049,2047.800049,2027.300049,2037.449951,2002.063110,961085
2019-12-06,2044.000000,2049.000000,2022.000000,2026.050049,1990.861084,657658
2019-12-09,2030.000000,2032.050049,1991.199951,2008.150024,1973.271973,964222
2019-12-10,2014.900024,2041.599976,2011.000000,2025.349976,1990.173096,1610623
2019-12-11,2027.900024,2030.000000,1998.000000,2010.449951,1975.531860,967708
2019-12-12,2010.000000,2034.500000,2002.000000,2007.349976,1972.485840,955318
2019-12-13,2018.449951,2024.000000,2000.000000,2006.199951,1971.355713,1212988
2019-12-16,2000.000000,2011.000000,1968.150024,1974.750000,1940.452026,1683941
2019-12-17,1979.000000,1994.949951,1950.000000,1961.349976,1927.284790,2189167
2019-12-18,1960.000000,1966.599976,1907.349976,1928.550049,1895.054565,3986106
2019-12-19,1931.900024,1966.400024,1930.050049,1951.099976,1917.212891,2035095
2019-12-20,1950.000000,1959.900024,1931.449951,1943.099976,1909.351685,2169685
2019-12-23,1949.250000,1962.000000,1944.400024,1950.400024,1916.524902,807062
2019-12-24,1952.000000,1964.800049,1940.400024,1946.400024,1912.594360,790621
2019-12-26,1950.800049,1954.250000,1938.500000,1944.949951,1911.169556,862164
2019-12-27,1946.900024,1954.449951,1934.000000,1949.900024,1916.033691,937907
2019-12-30,1949.900024,1954.250000,1927.500000,1937.250000,1903.603271,1117498
2019-12-31,1940.000000,1946.599976,1920.099976,1923.000000,1889.600830,706593
2020-01-01,1930.000000,1939.900024,1918.000000,1936.550049,1902.915527,543035
2020-01-02,1940.000000,1952.599976,1930.000000,1938.050049,1904.389526,663275
2020-01-03,1937.900024,1940.000000,1918.750000,1927.449951,1893.973633,1598825
2020-01-06,1927.349976,1929.400024,1911.250000,1915.449951,1882.182007,683129
2020-01-07,1919.250000,1931.000000,1918.000000,1920.699951,1887.340698,808935
2020-01-08,1910.000000,1936.050049,1906.449951,1929.349976,1895.840576,1889685
2020-01-09,1941.550049,1947.300049,1931.000000,1935.050049,1901.441528,1544334
2020-01-10,1940.900024,1957.500000,1931.650024,1954.000000,1920.062500,1003336
2020-01-13,1961.000000,1997.849976,1957.000000,1994.849976,1960.202881,2040089
2020-01-14,1995.500000,2014.949951,1982.400024,2008.800049,1973.910645,1610737
2020-01-15,2011.150024,2027.000000,1997.349976,2021.650024,1986.537354,1559491
2020-01-16,2022.000000,2054.699951,2016.099976,2049.250000,2013.657959,2468958
2020-01-17,2055.000000,2063.899902,2040.050049,2060.300049,2024.516235,994719
2020-01-20,2060.500000,2075.899902,2050.000000,2062.850098,2027.021851,829399
2020-01-21,2059.750000,2075.000000,2052.149902,2055.399902,2019.701172,750000
2020-01-22,2063.000000,2063.500000,2027.199951,2051.699951,2016.065430,983169
2020-01-23,2051.750000,2060.850098,2035.000000,2056.899902,2021.175049,708017
2020-01-24,2057.000000,2079.000000,2050.050049,2073.699951,2037.683350,914993
2020-01-27,2066.000000,2068.750000,2056.750000,2061.350098,2025.548096,429312
2020-01-28,2062.000000,2065.000000,2042.699951,2060.600098,2024.811035,777052
2020-01-29,2062.050049,2085.800049,2062.050049,2074.199951,2038.174683,873433
2020-01-30,2074.899902,2078.000000,2049.449951,2058.100098,2022.354492,952768
2020-01-31,2064.000000,2068.250000,2020.050049,2034.250000,1998.918579,1930834
2020-02-03,2074.899902,2195.550049,2074.899902,2178.949951,2141.105469,4012542
2020-02-04,2177.000000,2204.199951,2140.000000,2155.600098,2118.161133,1932121
2020-02-05,2167.399902,2184.000000,2153.899902,2160.300049,2122.779297,1514368
2020-02-06,2166.000000,2196.250000,2134.050049,2156.399902,2118.947021,1302116
2020-02-07,2165.000000,2172.000000,2141.600098,2159.949951,2122.435303,908152
2020-02-10,2160.100098,2189.550049,2151.699951,2159.300049,2121.796631,1389847
2020-02-11,2169.000000,2179.649902,2147.699951,2152.649902,2115.262207,777506
2020-02-12,2157.100098,2272.000000,2155.000000,2260.350098,2221.091553,4753325
2020-02-13,2256.000000,2288.949951,2233.050049,2283.399902,2243.741211,2950407
2020-02-14,2273.000000,2297.600098,2246.250000,2255.050049,2215.883789,1728651
2020-02-17,2248.000000,2289.000000,2243.199951,2252.600098,2213.476318,1420851
2020-02-18,2252.600098,2262.949951,2222.100098,2234.399902,2195.592285,1194605
2020-02-19,2250.199951,2308.199951,2241.250000,2292.149902,2252.339111,1299800
2020-02-20,2282.199951,2289.949951,2242.500000,2248.250000,2209.201904,1555224
2020-02-24,2236.800049,2262.000000,2210.100098,2215.149902,2176.676514,1409245
2020-02-25,2239.899902,2279.699951,2225.750000,2233.600098,2194.806396,2237493
2020-02-26,2238.800049,2255.699951,2202.350098,2236.199951,2197.360840,2896154
2020-02-27,2241.949951,2259.699951,2200.000000,2254.949951,2215.785400,2446802
2020-02-28,2191.100098,2229.399902,2155.000000,2174.750000,2136.978271,3837330
2020-03-02,2190.000000,2241.949951,2141.850098,2159.449951,2121.944092,1707337
2020-03-03,2171.899902,2189.600098,2141.699951,2166.649902,2129.019043,1753148
2020-03-04,2179.000000,2185.050049,2152.000000,2175.850098,2138.059326,1515878
2020-03-05,2185.000000,2258.649902,2181.850098,2218.000000,2179.477295,2272645
2020-03-06,2185.000000,2250.000000,2159.250000,2188.899902,2150.882568,2479414
2020-03-09,2140.000000,2169.600098,2112.000000,2121.500000,2084.653320,2485118
2020-03-11,2066.000000,2169.449951,2066.000000,2155.000000,2117.571289,2861629
2020-03-12,2102.399902,2123.000000,2031.650024,2055.949951,2020.241699,3655780
2020-03-13,1970.000000,2120.000000,1888.099976,2033.199951,1997.886841,3667035
2020-03-16,2000.000000,2039.199951,1933.900024,1941.900024,1908.172485,2948679
2020-03-17,1955.550049,2088.000000,1951.949951,2004.050049,1969.243164,3732382
2020-03-18,2034.050049,2063.800049,1909.349976,1923.800049,1890.386963,3910994
2020-03-19,1894.300049,1899.000000,1757.300049,1838.300049,1806.371948,5095006
2020-03-20,1850.000000,2078.899902,1850.000000,2051.699951,2016.065430,4252245
2020-03-23,1950.000000,1985.050049,1850.000000,1869.699951,1837.226440,3574673
2020-03-24,1975.000000,2070.949951,1930.000000,2027.849976,1992.629761,5788124
2020-03-25,2010.050049,2138.949951,2001.650024,2088.149902,2051.882568,3959038
2020-03-26,2089.000000,2250.000000,2060.000000,2194.899902,2156.778320,3201540
2020-03-27,2239.000000,2267.649902,2120.500000,2140.550049,2103.372314,2918646
2020-03-30,2123.000000,2213.000000,2102.850098,2184.350098,2146.411621,2809606
2020-03-31,2234.800049,2313.000000,2185.000000,2298.500000,2258.579102,2809269
2020-04-01,2293.199951,2324.899902,2158.050049,2179.649902,2141.792969,2774626
2020-04-03,2234.000000,2254.100098,2127.949951,2154.100098,2116.687012,4121436
2020-04-07,2220.000000,2460.000000,2220.000000,2444.899902,2402.436035,8510114
2020-04-08,2432.000000,2614.300049,2417.399902,2460.850098,2418.109375,9791862
2020-04-09,2499.949951,2500.000000,2345.000000,2372.250000,2331.048096,4770068
2020-04-13,2381.000000,2423.000000,2315.000000,2346.449951,2305.696289,3249551
2020-04-15,2425.949951,2516.600098,2381.500000,2487.550049,2444.345703,29485531
2020-04-16,2466.000000,2526.149902,2421.100098,2436.100098,2393.789307,5388243
2020-04-17,2498.800049,2498.800049,2354.050049,2385.000000,2343.576660,4540936
2020-04-20,2420.000000,2420.000000,2321.000000,2336.550049,2295.968262,2985268
2020-04-21,2283.000000,2378.000000,2282.000000,2317.399902,2277.150391,3227335
2020-04-22,2317.949951,2399.949951,2275.649902,2386.149902,2344.706543,2837815
2020-04-23,2389.000000,2413.000000,2308.050049,2317.500000,2277.249268,4095570
2020-04-24,2311.000000,2338.000000,2280.000000,2283.100098,2243.446777,2169013
2020-04-27,2305.000000,2329.399902,2283.250000,2320.449951,2280.147705,2013715
2020-04-28,2338.649902,2338.649902,2267.000000,2289.949951,2250.177490,2164023
2020-04-29,2290.000000,2291.699951,2221.000000,2231.750000,2192.988281,3642151
2020-04-30,2272.000000,2272.000000,2160.000000,2195.000000,2156.876709,8448047
2020-05-04,2130.000000,2160.000000,2066.000000,2082.649902,2046.477905,8474573
2020-05-05,2101.199951,2121.000000,2033.099976,2041.500000,2006.042603,4304136
2020-05-06,2049.949951,2073.000000,2000.000000,2010.199951,1975.286377,5127656
2020-05-07,1950.099976,2007.000000,1902.000000,1992.050049,1957.451538,185669922
2020-05-08,2074.949951,2098.000000,2036.000000,2089.449951,2053.159912,16100226
2020-05-11,2083.000000,2116.550049,2035.949951,2048.000000,2012.429810,11158755
2020-05-12,2020.000000,2027.849976,1985.000000,2011.550049,1976.612915,14881008
2020-05-13,2075.000000,2075.000000,1975.400024,1995.750000,1961.087280,8432979
2020-05-14,1988.000000,2026.550049,1980.650024,2006.050049,1971.208374,8510002
2020-05-15,2015.000000,2037.650024,2006.000000,2032.099976,1996.806030,5491136
2020-05-18,2041.500000,2047.849976,1988.599976,2005.250000,1970.422241,7675561
2020-05-19,2018.000000,2024.800049,1968.099976,1975.550049,1941.238159,5963193
2020-05-20,1975.550049,2010.000000,1975.000000,1990.849976,1956.272461,3926496
2020-05-21,1999.000000,2003.400024,1955.199951,1970.900024,1936.668823,4261625
2020-05-22,1975.000000,1995.050049,1958.000000,1987.900024,1953.373657,5339946
2020-05-26,2004.949951,2020.000000,1975.000000,1977.800049,1943.449219,4628932
2020-05-27,1990.000000,2005.099976,1961.000000,1998.099976,1963.396484,4261645
2020-05-28,2000.000000,2015.000000,1990.000000,2009.949951,1975.040649,5500796
2020-05-29,2009.000000,2068.000000,2000.000000,2057.350098,2021.617554,8778345
2020-06-01,2075.000000,2143.000000,2071.199951,2108.550049,2071.928223,6592547
2020-06-02,2122.000000,2125.000000,2090.000000,2107.399902,2070.798340,3268728
2020-06-03,2115.000000,2149.000000,2085.000000,2120.500000,2083.670654,4895117
2020-06-04,2115.000000,2132.399902,2105.250000,2120.600098,2083.768799,3264730
2020-06-05,2124.000000,2128.000000,2085.000000,2087.600098,2051.342041,2981853
2020-06-08,2107.000000,2124.500000,2078.100098,2111.699951,2075.023438,4298456
2020-06-09,2100.000000,2144.800049,2095.050049,2106.500000,2069.913574,3127904
2020-06-10,2115.899902,2130.000000,2096.000000,2119.600098,2082.786377,2421659
2020-06-11,2115.000000,2138.199951,2095.649902,2106.899902,2070.306641,2566927
2020-06-12,2065.250000,2119.000000,2065.000000,2107.250000,2070.650879,2338438
2020-06-15,2114.850098,2131.699951,2056.800049,2084.300049,2048.099365,2830788
2020-06-16,2109.800049,2120.000000,2057.000000,2076.350098,2040.287598,2806772
2020-06-17,2076.000000,2099.000000,2062.300049,2078.250000,2042.154541,2293301
2020-06-18,2070.250000,2084.850098,2054.050049,2065.350098,2029.478394,2326907
2020-06-19,2079.000000,2100.000000,2057.000000,2092.750000,2070.437256,4673528
2020-06-22,2110.000000,2118.899902,2087.000000,2100.800049,2078.401367,2487234
2020-06-23,2115.000000,2172.000000,2101.600098,2155.949951,2132.963379,4308814
2020-06-24,2172.000000,2176.899902,2125.000000,2130.300049,2107.586670,3023015
2020-06-25,2114.300049,2189.899902,2112.000000,2173.149902,2149.979736,8208033
2020-06-26,2179.949951,2179.949951,2138.100098,2154.199951,2131.231934,3176048
2020-06-29,2151.350098,2195.899902,2140.000000,2182.949951,2159.675293,3295039
2020-06-30,2193.800049,2199.949951,2170.000000,2180.000000,2156.756836,2373109
2020-07-01,2183.000000,2191.800049,2160.100098,2170.399902,2147.259033,1532931
2020-07-02,2167.750000,2177.649902,2145.000000,2151.750000,2128.808105,2588838
2020-07-03,2165.500000,2188.000000,2156.350098,2173.699951,2150.523926,1946252
2020-07-06,2180.000000,2180.000000,2153.000000,2161.600098,2138.553223,2375516
2020-07-07,2175.500000,2175.500000,2151.649902,2154.149902,2131.182373,2014667
2020-07-08,2153.600098,2194.000000,2125.000000,2186.050049,2162.742432,3349938
2020-07-09,2183.000000,2219.949951,2171.050049,2175.850098,2152.651123,3039571
2020-07-10,2170.000000,2232.000000,2167.449951,2223.800049,2200.089844,3179516
2020-07-13,2239.000000,2275.000000,2235.000000,2265.250000,2241.097900,4556662
2020-07-14,2264.800049,2269.949951,2226.600098,2234.750000,2210.923096,2403256
2020-07-15,2237.250000,2291.000000,2235.050049,2275.149902,2250.892090,2474512
2020-07-16,2275.250000,2291.300049,2238.000000,2287.850098,2263.457031,2495150
2020-07-17,2285.000000,2340.000000,2281.000000,2334.550049,2309.658936,3088712
2020-07-20,2334.550049,2343.300049,2300.600098,2330.949951,2306.097412,2816219
2020-07-21,2348.000000,2350.000000,2308.000000,2318.000000,2293.285400,3037810
2020-07-22,2330.000000,2330.000000,2241.250000,2248.500000,2224.526367,6950011
2020-07-23,2260.000000,2267.149902,2205.550049,2211.350098,2187.772705,3936886
2020-07-24,2200.000000,2220.000000,2168.050049,2209.300049,2185.744385,4203314
2020-07-27,2217.750000,2235.949951,2184.750000,2221.500000,2197.814453,2209409
2020-07-28,2230.949951,2244.899902,2211.050049,2242.550049,2218.639893,1567837
2020-07-29,2235.000000,2262.199951,2215.000000,2231.300049,2207.510010,2404978
2020-07-30,2231.300049,2238.050049,2190.100098,2195.600098,2181.478516,2044966
2020-07-31,2197.500000,2221.949951,2178.000000,2209.899902,2195.686279,1715659
2020-08-03,2209.800049,2223.050049,2188.550049,2204.500000,2190.321289,1683773
2020-08-04,2209.899902,2218.899902,2175.100098,2197.800049,2183.664307,1981720
2020-08-05,2202.000000,2209.899902,2181.050049,2194.550049,2180.435303,1715477
2020-08-06,2200.000000,2229.000000,2192.050049,2220.449951,2206.168457,1824483
2020-08-07,2223.000000,2234.800049,2205.000000,2210.550049,2196.332275,1777905
2020-08-10,2218.000000,2226.750000,2198.800049,2206.750000,2192.556641,1476289
2020-08-11,2209.050049,2233.000000,2206.000000,2210.649902,2196.431641,1665204
2020-08-12,2200.050049,2209.050049,2190.000000,2195.100098,2180.981689,1170430
2020-08-13,2200.000000,2217.000000,2190.949951,2198.649902,2184.508789,1453227
2020-08-14,2204.000000,2216.000000,2165.050049,2173.899902,2159.917969,1341664
2020-08-17,2181.000000,2203.649902,2168.399902,2196.050049,2181.925537,1559579
2020-08-18,2204.000000,2216.800049,2189.000000,2214.350098,2200.107910,1339001
2020-08-19,2206.000000,2221.500000,2190.000000,2193.600098,2179.491455,1585107
2020-08-20,2186.000000,2197.800049,2176.149902,2185.699951,2171.642090,1768939
2020-08-21,2199.000000,2208.699951,2187.449951,2202.050049,2187.886963,1374411
2020-08-24,2206.000000,2211.649902,2191.199951,2194.399902,2180.286133,1665474
2020-08-25,2194.399902,2197.899902,2175.000000,2179.100098,2165.084717,1774886
2020-08-26,2182.100098,2186.000000,2160.000000,2182.800049,2168.760742,2148146
2020-08-27,2182.100098,2188.000000,2165.000000,2171.250000,2157.285156,2172203
2020-08-28,2179.000000,2182.399902,2145.000000,2151.949951,2138.109131,1939520
2020-08-31,2152.000000,2167.500000,2100.649902,2117.350098,2103.731934,3534275
2020-09-01,2149.949951,2174.899902,2111.750000,2161.649902,2147.746582,1738003
2020-09-02,2171.000000,2185.000000,2136.550049,2141.649902,2127.875244,1667810
2020-09-03,2153.000000,2154.449951,2128.050049,2139.149902,2125.391357,1590711
2020-09-04,2115.000000,2140.899902,2114.000000,2124.649902,2110.984619,1590491
2020-09-07,2126.000000,2174.000000,2103.750000,2162.600098,2148.690674,2362992
2020-09-08,2154.000000,2171.350098,2131.149902,2142.250000,2128.471680,1804209
2020-09-09,2122.000000,2144.199951,2110.000000,2132.250000,2118.535889,2009898
2020-09-10,2142.000000,2143.600098,2118.199951,2133.899902,2120.175293,2137794
2020-09-11,2125.000000,2169.000000,2124.500000,2159.250000,2145.362305,1934110
2020-09-14,2167.000000,2169.699951,2115.000000,2123.500000,2109.842041,2096908
2020-09-15,2136.899902,2137.000000,2109.000000,2124.449951,2110.785889,1224058
2020-09-16,2125.000000,2158.949951,2112.699951,2143.500000,2129.713623,2087841
2020-09-17,2135.000000,2145.050049,2122.250000,2128.199951,2114.511963,1741644
2020-09-18,2120.000000,2127.550049,2090.000000,2098.699951,2085.201660,4475166
2020-09-21,2098.699951,2099.000000,2022.099976,2037.800049,2024.693359,3483963
2020-09-22,2040.550049,2054.750000,2000.050049,2026.800049,2013.764160,2345687
2020-09-23,2035.000000,2060.000000,2025.849976,2052.550049,2039.348511,2410295
2020-09-24,2044.000000,2081.000000,2035.050049,2060.899902,2047.644653,3798089
2020-09-25,2082.000000,2111.000000,2070.850098,2079.050049,2065.678223,2528873
2020-09-28,2083.000000,2092.350098,2060.000000,2063.300049,2050.029297,1523704
2020-09-29,2065.000000,2069.250000,2024.750000,2033.199951,2020.122925,2298844
2020-09-30,2038.949951,2097.000000,2034.000000,2068.250000,2054.947510,2417367
2020-10-01,2090.000000,2108.899902,2070.000000,2095.000000,2081.525391,2131531
2020-10-05,2100.000000,2123.300049,2082.199951,2111.050049,2097.472168,1646110
2020-10-06,2119.000000,2140.000000,2108.050049,2115.899902,2102.291016,1679499
2020-10-07,2123.000000,2150.000000,2113.000000,2139.350098,2125.590332,2428544
2020-10-08,2147.000000,2165.000000,2146.250000,2160.800049,2146.902344,1617365
2020-10-09,2150.000000,2166.949951,2121.100098,2139.649902,2125.888184,2001026
2020-10-12,2145.199951,2147.600098,2123.300049,2138.399902,2124.646240,1741166
2020-10-13,2137.949951,2153.250000,2128.000000,2138.199951,2124.447510,1679160
2020-10-14,2132.600098,2165.000000,2131.000000,2158.149902,2144.269287,2123033
2020-10-15,2160.000000,2179.699951,2141.050049,2152.550049,2138.705322,2344437
2020-10-16,2171.899902,2171.899902,2144.050049,2150.550049,2136.718262,1640399
2020-10-19,2153.550049,2185.000000,2152.100098,2177.800049,2163.792969,1605969
2020-10-20,2182.100098,2208.500000,2132.550049,2173.100098,2159.123291,5855290
2020-10-21,2190.000000,2196.750000,2136.000000,2163.149902,2149.237061,3954242
2020-10-22,2160.000000,2187.250000,2153.199951,2179.350098,2165.333008,2632958
2020-10-23,2188.899902,2188.899902,2140.000000,2143.850098,2130.061279,2805684
2020-10-26,2150.000000,2172.000000,2142.300049,2166.750000,2152.813965,1646050
2020-10-27,2157.000000,2189.000000,2152.449951,2176.699951,2162.699951,2334808
2020-10-28,2183.949951,2183.949951,2144.100098,2164.350098,2164.350098,1555483
2020-10-29,2142.000000,2160.000000,2116.000000,2122.100098,2122.100098,1934367
2020-10-30,2118.199951,2120.000000,2068.000000,2071.300049,2071.300049,2414313
2020-11-02,2072.000000,2087.649902,2056.000000,2072.000000,2072.000000,1486077
2020-11-03,2091.800049,2091.800049,2043.000000,2055.699951,2055.699951,2227402
2020-11-04,2050.000000,2085.000000,2049.949951,2060.050049,2060.050049,1479878
2020-11-05,2087.000000,2112.000000,2061.300049,2102.350098,2102.350098,2083827
2020-11-06,2105.000000,2123.949951,2086.000000,2094.149902,2094.149902,2127821
2020-11-09,2120.000000,2137.649902,2108.050049,2132.550049,2132.550049,2194404
2020-11-10,2140.000000,2144.199951,2092.500000,2136.600098,2136.600098,2471703
2020-11-11,2136.600098,2138.600098,2104.600098,2131.149902,2131.149902,2759942
2020-11-12,2129.000000,2204.000000,2123.250000,2192.100098,2192.100098,3010512
2020-11-13,2205.000000,2218.399902,2178.250000,2185.350098,2185.350098,2799165
2020-11-14,null,null,null,null,null,null
2020-11-17,2220.350098,2220.350098,2172.000000,2177.600098,2177.600098,2733542
2020-11-18,2170.000000,2170.000000,2125.899902,2132.100098,2132.100098,3315051
2020-11-19,2125.800049,2147.399902,2114.500000,2130.750000,2130.750000,2704650
2020-11-20,2135.000000,2142.000000,2100.500000,2120.250000,2120.250000,2827038
2020-11-23,2140.000000,2140.000000,2095.000000,2129.399902,2129.399902,3244576
2020-11-24,2132.000000,2161.000000,2122.399902,2157.350098,2157.350098,1989749
2020-11-25,2162.000000,2171.000000,2128.000000,2135.850098,2135.850098,1786536
2020-11-26,2140.000000,2162.000000,2122.550049,2154.199951,2154.199951,1630887
2020-11-27,2167.000000,2167.500000,2126.000000,2138.199951,2138.199951,5687861
2020-12-01,2159.000000,2159.000000,2129.600098,2133.050049,2133.050049,2226742
2020-12-02,2145.000000,2149.899902,2122.100098,2139.300049,2139.300049,1634682
2020-12-03,2153.000000,2156.399902,2120.100098,2127.750000,2127.750000,3469163
2020-12-04,2141.000000,2195.399902,2133.600098,2184.199951,2184.199951,3712143
2020-12-07,2189.250000,2259.600098,2187.000000,2256.149902,2256.149902,4147649
2020-12-08,2259.500000,2278.199951,2240.149902,2260.000000,2260.000000,2768211
2020-12-09,2260.000000,2296.000000,2243.250000,2292.199951,2292.199951,2123890
2020-12-10,2290.000000,2357.899902,2275.050049,2350.449951,2350.449951,3041370
2020-12-11,2366.250000,2385.000000,2333.000000,2374.750000,2374.750000,2611218
2020-12-14,2380.949951,2391.399902,2356.149902,2370.750000,2370.750000,1575632
2020-12-15,2361.000000,2363.949951,2307.300049,2320.050049,2320.050049,2207176
2020-12-16,2317.100098,2354.899902,2303.000000,2343.949951,2343.949951,1748634
2020-12-17,2342.000000,2342.000000,2310.000000,2315.300049,2315.300049,1912868
2020-12-18,2322.000000,2343.899902,2312.000000,2333.449951,2333.449951,2229891
2020-12-21,2343.000000,2350.000000,2265.100098,2305.949951,2305.949951,2003069
2020-12-22,2310.000000,2333.300049,2281.000000,2311.000000,2311.000000,1764488
2020-12-23,2320.000000,2377.300049,2303.250000,2370.350098,2370.350098,1559556
2020-12-24,2382.500000,2410.000000,2360.050049,2402.250000,2402.250000,2489444
2020-12-28,2405.000000,2417.399902,2376.050049,2388.899902,2388.899902,1532477
2020-12-29,2395.000000,2403.000000,2354.199951,2384.300049,2384.300049,1749013
2020-12-30,2390.000000,2414.649902,2376.000000,2406.600098,2406.600098,1924886
2020-12-31,2396.000000,2417.000000,2387.000000,2395.399902,2395.399902,1709836
2021-01-01,2395.399902,2404.000000,2382.000000,2387.550049,2387.550049,830096
2021-01-04,2405.000000,2430.000000,2400.699951,2426.500000,2426.500000,1614486
2021-01-05,2405.000000,2456.949951,2405.000000,2450.550049,2450.550049,2356303
2021-01-06,2445.800049,2450.000000,2401.600098,2417.300049,2417.300049,1641627
2021-01-07,2432.000000,2432.699951,2365.000000,2368.850098,2368.850098,2403881
2021-01-08,2390.000000,2400.000000,2360.800049,2391.199951,2391.199951,2797948
2021-01-11,2425.000000,2441.949951,2402.100098,2429.100098,2429.100098,2787672
2021-01-12,2429.800049,2433.100098,2372.000000,2375.899902,2375.899902,2036708
2021-01-13,2381.899902,2398.000000,2364.600098,2372.350098,2372.350098,1702740
2021-01-14,2366.000000,2406.000000,2351.149902,2398.550049,2398.550049,2120413
2021-01-15,2392.500000,2407.000000,2342.800049,2351.149902,2351.149902,2042957
2021-01-18,2374.500000,2374.500000,2320.649902,2332.600098,2332.600098,1733797
2021-01-19,2342.000000,2382.100098,2323.250000,2363.149902,2363.149902,1495269
2021-01-20,2357.000000,2373.949951,2346.300049,2355.949951,2355.949951,1380562
2021-01-21,2376.000000,2399.899902,2350.000000,2367.649902,2367.649902,1521133
2021-01-22,2359.000000,2422.000000,2357.000000,2409.350098,2409.350098,2548089
2021-01-25,2420.000000,2432.350098,2385.000000,2399.600098,2399.600098,2124424
2021-01-27,2425.000000,2425.000000,2335.000000,2391.300049,2391.300049,2460297
2021-01-28,2367.899902,2411.550049,2290.000000,2300.399902,2300.399902,3867335
2021-01-29,2315.100098,2322.300049,2251.000000,2263.899902,2263.899902,4472694
